Entity,Code,Year,"Health expenditure, private (% of GDP)","Health expenditure, public (% of GDP)"
Sweden,SWE,2010,1.75045565085709,7.71831032914291
Sweden,SWE,2011,1.78782129246381,9.91469178753619
Sweden,SWE,2012,1.84688299421728,9.95552108578272
Sweden,SWE,2013,1.9144739725065,10.0520152374935
Sweden,SWE,2014,1.9051453440417,10.0246943059583
Switzerland,CHE,1995,4.33488233242505,4.99942601757495
Switzerland,CHE,1996,4.42287181241418,5.29231056758582
Switzerland,CHE,1997,4.35619520391764,5.31362516608236
Switzerland,CHE,1998,4.46490183386201,5.38163981152164
Switzerland,CHE,1999,4.48736811030024,5.51555987969976
Switzerland,CHE,2000,4.41587432129044,5.49217583870956
Switzerland,CHE,2001,4.42872760309297,5.85294630690704
Switzerland,CHE,2002,4.48279192485206,6.12377943514794
Switzerland,CHE,2003,4.55416154416221,6.37975145583779
Switzerland,CHE,2004,4.56089157321936,6.40031135678065
Switzerland,CHE,2005,4.40353636548077,6.45940567451923
Switzerland,CHE,2006,4.24598420183623,6.1417378484271
Switzerland,CHE,2007,4.17743829399927,6.03241843079913
Switzerland,CHE,2008,3.58521196853273,6.70373863146727
Switzerland,CHE,2009,3.79082371718032,7.20971487281968
Switzerland,CHE,2010,3.86373323274828,7.09727006022569
Switzerland,CHE,2011,3.90721810901495,7.20092735838638
Switzerland,CHE,2012,3.97681792790817,7.49878484442859
Switzerland,CHE,2013,3.85733484122986,7.73380556449489
Switzerland,CHE,2014,3.9641513648,7.6951173552
Syria,SYR,1995,3.3276413137909,2.1892377062091
Syria,SYR,1996,3.54632000391842,1.95409469608158
Syria,SYR,1997,3.42020658328611,1.87776047671389
Syria,SYR,1998,3.16277940114601,1.96092322885399
Syria,SYR,1999,3.2352898097058,2.0144257302942
Syria,SYR,2000,2.92939711067234,1.98977916932766
Syria,SYR,2001,2.74218399884567,2.17305147115433
Syria,SYR,2002,2.68022036558134,2.26224293441866
Syria,SYR,2003,2.64773349246646,2.46833816753354
Syria,SYR,2004,2.33019257239698,2.14840897760302
Syria,SYR,2005,2.03413750529558,2.07556844470442
Syria,SYR,2006,1.94401252930457,1.83354684069543
Syria,SYR,2007,1.9326817534314,1.7896512965686
Syria,SYR,2008,1.80115078716814,1.59647670283186
Syria,SYR,2009,1.9150939782,1.6313763518
Syria,SYR,2010,1.7692815852,1.5071657948
Syria,SYR,2011,1.72537545553925,1.50716579446075
Syria,SYR,2012,1.74743880846869,1.50716579153131
Syria,SYR,2013,1.74736528476048,1.50716579523952
Syria,SYR,2014,1.74736528476048,1.50716579523952
Tajikistan,TJK,1995,1.77656782829946,1.28944439170054
Tajikistan,TJK,1996,1.80762886795266,1.29672085204734
Tajikistan,TJK,1997,2.03220826713107,1.60122732286893
Tajikistan,TJK,1998,2.41755260826479,1.14122919173521
Tajikistan,TJK,1999,2.83653016166866,1.04083228833134
Tajikistan,TJK,2000,3.69450730466619,0.946474655333809
Tajikistan,TJK,2001,3.63599189115011,0.949766248849888
Tajikistan,TJK,2002,3.57327324198419,0.906582748015812
Tajikistan,TJK,2003,3.55119799417123,0.910560375828769
Tajikistan,TJK,2004,4.12690008991482,0.943334420085179
Tajikistan,TJK,2005,4.7430220110012,1.1438192789988
Tajikistan,TJK,2006,4.57303978707682,1.12905378292318
Tajikistan,TJK,2007,4.16186046354308,1.18475179645691
Tajikistan,TJK,2008,4.21302404669354,1.37177418330646
Tajikistan,TJK,2009,4.44966914537568,1.47853697462432
Tajikistan,TJK,2010,4.44811410129584,1.59468330870416
Tajikistan,TJK,2011,4.27220820026026,1.71027996973974
Tajikistan,TJK,2012,4.51427007036276,1.87760451963724
Tajikistan,TJK,2013,4.68426036370439,2.06773178629561
Tajikistan,TJK,2014,4.8971189912897,1.9837650087103
Tanzania,TZA,1995,1.64587952356308,1.36713898643692
Tanzania,TZA,1996,1.60179826645879,1.17408048354121
Tanzania,TZA,1997,1.64905754300895,1.12722836699105
Tanzania,TZA,1998,1.53417127091474,1.00973521908526
Tanzania,TZA,1999,1.55088387891624,1.12002990108376
Tanzania,TZA,2000,1.49574654384541,1.14593937615459
Tanzania,TZA,2001,1.50716383600473,1.76959539399527
Tanzania,TZA,2002,1.48308247813059,2.10662222186941
Tanzania,TZA,2003,1.48187964550513,2.57352487449488
Tanzania,TZA,2004,1.52996918144811,2.56594504855189
Tanzania,TZA,2005,1.69767819522825,2.96516586477175
Tanzania,TZA,2006,2.10050106152254,4.76350572847746
Tanzania,TZA,2007,1.67979158206891,3.03847115793109
Tanzania,TZA,2008,1.77870808475461,2.43587809524539
Tanzania,TZA,2009,1.86402072399716,2.10963815600284
Tanzania,TZA,2010,3.22381897475263,2.07289733524737
Tanzania,TZA,2011,3.2317006323788,2.4866151376212
Tanzania,TZA,2012,2.93063331132223,2.79046022867777
Tanzania,TZA,2013,3.00427013339007,2.56540808660993
Tanzania,TZA,2014,2.99015719852347,2.58995871147653
Thailand,THA,1995,1.87141077192714,1.66012285196285
Thailand,THA,1996,2.02874789688292,1.81208901848806
Thailand,THA,1997,1.84063111171182,2.15596494129482
Thailand,THA,1998,1.68753155905054,2.04775465639633
Thailand,THA,1999,1.5773249152197,1.91892618017425
Thailand,THA,2000,1.48902428347192,1.90638513459297
Thailand,THA,2001,1.44613053623043,1.86940922590466
Thailand,THA,2002,1.34989248057523,2.35020969085666
Thailand,THA,2003,1.29695714429842,2.28499439531319
Thailand,THA,2004,1.23296811637796,2.28104688267589
Thailand,THA,2005,1.26351236371393,2.28501586024208
Thailand,THA,2006,0.9536288300011,2.53977194723885
Thailand,THA,2007,0.843728303287302,2.7204458735675
Thailand,THA,2008,0.946088669898659,2.97744708256162
Thailand,THA,2009,1.06076800318883,3.05171092879972
Thailand,THA,2010,0.967735994531719,2.84136037639855
Thailand,THA,2011,0.918689648537675,3.20115626613476
Thailand,THA,2012,0.92142975129818,3.24811915660785
Thailand,THA,2013,0.909066007380884,3.09498128562676
Thailand,THA,2014,0.913739291995498,3.20842518856753
Timor,TLS,2000,2.04081632771934,1.22361240228066
Timor,TLS,2001,2.52566734942732,1.22361240057268
Timor,TLS,2002,2.61567677260006,1.27291666739994
Timor,TLS,2003,1.13772454988688,1.34530938011312
Timor,TLS,2004,0.596330274409035,0.712844035590965
Timor,TLS,2005,0.446527011817037,0.600882028182963
Timor,TLS,2006,0.212314224369012,0.440552015630988
Timor,TLS,2007,0.19018256655018,0.178137653449821
Timor,TLS,2008,0.117908308033479,0.621311101966521
Timor,TLS,2009,0.143434716909357,0.875075803090643
Timor,TLS,2010,0.105035188241282,0.817319101758718
Timor,TLS,2011,0.0807537363894052,0.676737683610595
Timor,TLS,2012,0.0921312064771722,0.915755513522828
Timor,TLS,2013,0.114837571175624,1.17193476882438
Timor,TLS,2014,0.141672365557724,1.33363108444228
Togo,TGO,1995,2.47504304364807,1.51424256635193
Togo,TGO,1996,2.53086304182924,1.47636611817076
Togo,TGO,1997,2.6133672338581,1.2636944261419
Togo,TGO,1998,2.39333073630307,1.52281792369693
Togo,TGO,1999,2.58475171645184,1.42062087354816
Togo,TGO,2000,2.92503375172748,1.42084296827252
Togo,TGO,2001,3.03482073972868,1.25272483027132
Togo,TGO,2002,3.16107150697659,0.906148993023411
Togo,TGO,2003,3.55680302808527,1.44199981191473
Togo,TGO,2004,3.37692924632415,1.68437320367585
Togo,TGO,2005,3.27335228504746,1.89845596495254
Togo,TGO,2006,3.30058042780625,2.25963314219375
Togo,TGO,2007,3.3895072591303,2.1575735708697
Togo,TGO,2008,3.31538083479433,2.41649179520567
Togo,TGO,2009,3.35850462556262,3.27821544443738
